NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
Fimbristylis_squarrosa	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fimbristylis_ovata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N8	0.0363112	0.104206	0.196601	0.252503	0.212704	0.13154	0.0498482	0.0135698	0.00236253	0.000323441	2.77407e-05	2.23153e-06	1.08686e-07	6.00714e-09	2.24952e-10	9.45845e-12	2.3421e-13	7.3723e-15	1.23465e-16	2.89425e-18	3.93901e-20	7.19212e-22	7.96825e-24	1.45769e-25	1.22777e-27	1.57097e-29	1.14258e-31	1.20821e-33	6.17611e-36	5.2998e-38	2.1794e-40	1.655e-42	6.03898e-45	3.49764e-47	1.17929e-49	8.5683e-52	2.47209e-54	1.32206e-56	4.00123e-59	2.17458e-61	4.96878e-64	2.19277e-66	4.28594e-69	1.75687e-71	3.06976e-74	8.88175e-77	1.39026e-79	5.09756e-82	6.07774e-85	1.39309e-87	1.71734e-90	4.09545e-93	3.99076e-96	8.90483e-99	1.23172e-101	5.07474e-104	2.78763e-106	
Bulbostylis_barbata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.000205159	0.00312571	0.0249787	0.113027	0.251096	0.247971	0.232499	0.0881871	0.0280726	0.00991011	0.000713568	0.00016542	3.75086e-05	1.02716e-05	5.90248e-07	7.04579e-08	4.51095e-09	8.30636e-10	7.59604e-11	1.50635e-11	5.24927e-13	1.46619e-14	1.07006e-16	6.19457e-18	5.30227e-19	1.55758e-19	1.43333e-20	2.47359e-21	5.47517e-23	2.21424e-24	1.749e-26	4.77741e-28	5.79422e-30	3.90783e-31	8.7497e-33	7.46174e-34	6.75937e-36	1.48386e-37	1.02234e-39	2.15143e-41	5.36343e-44	3.73185e-46	4.84687e-49	2.44978e-51	1.82904e-54	3.2283e-57	2.05328e-60	6.77667e-63	1.87241e-66	1.50157e-69	4.08321e-73	4.45501e-76	7.0217e-80	5.38511e-83	1.11068e-86	1.50251e-89	1.58422e-92	
N10	4.93718e-05	0.000765955	0.00717126	0.0379159	0.0976563	0.134789	0.154125	0.124069	0.0508437	0.094113	0.0108171	0.0450064	0.0160293	0.102619	0.010769	0.0307054	0.00338557	0.0121573	0.00290858	0.043617	0.0054463	0.00150265	4.37705e-05	0.00029275	5.72502e-05	0.000362106	0.000402212	0.0108207	0.00069174	0.000654675	2.85347e-05	0.000132939	5.8e-06	9.1831e-06	1.61603e-06	3.23541e-05	1.11048e-06	5.92539e-07	6.2974e-08	3.31256e-07	2.77652e-09	9.27906e-10	3.96359e-12	1.61367e-12	4.78654e-15	1.86368e-16	2.14179e-18	1.17601e-18	6.59667e-22	6.57042e-24	5.66757e-27	4.44486e-28	1.3872e-31	7.30184e-33	1.03543e-35	1.59951e-36	6.13917e-39	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.00700975	0.0235802	0.0601208	0.114718	0.155753	0.189711	0.17484	0.142304	0.076946	0.0360377	0.0123862	0.00486445	0.00121091	0.000401566	8.88658e-05	2.27966e-05	3.02449e-06	5.03959e-07	3.91282e-08	4.7021e-09	3.45044e-10	3.99866e-11	2.67547e-12	3.03057e-13	1.33062e-14	9.49673e-16	4.40165e-17	4.6737e-18	3.00012e-19	3.94812e-20	2.35001e-21	2.74725e-22	1.29718e-23	9.38441e-25	3.34686e-26	2.52192e-27	5.97153e-29	2.54404e-30	5.39605e-32	2.08551e-33	2.84735e-35	7.64402e-37	8.05569e-39	1.86945e-40	1.60257e-42	2.33007e-44	1.69319e-46	3.09802e-48	1.55352e-50	1.54551e-52	7.63437e-55	7.72054e-57	2.78279e-59	2.42187e-61	1.16125e-63	1.84066e-65	4.71391e-67	
Eleocharis_dulcis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.000431861	0.00267323	0.0124484	0.0401228	0.0879632	0.15505	0.215282	0.232748	0.162233	0.0706001	0.0173429	0.00282147	0.000263362	1.89594e-05	9.16647e-07	3.67704e-08	9.99758e-10	2.45328e-11	3.9483e-13	6.28272e-15	7.48078e-17	9.75089e-19	9.62222e-21	1.19018e-22	8.94705e-25	8.04811e-27	4.78762e-29	3.28462e-31	1.38954e-33	8.16609e-36	2.73851e-38	1.24331e-40	3.42989e-43	1.10254e-45	2.27108e-48	5.89376e-51	8.81626e-54	1.62417e-56	1.91427e-59	2.92154e-62	2.5757e-65	3.52554e-68	2.56064e-71	3.31879e-74	2.28959e-77	2.42195e-80	1.46386e-83	1.76415e-86	8.72126e-90	7.31725e-93	3.82767e-96	2.89112e-99	1.17894e-102	9.4438e-106	5.62704e-109	8.56749e-112	1.64165e-114	
N13	1.70876e-05	0.000151558	0.0010823	0.00541303	0.0188515	0.0439326	0.0791173	0.146515	0.223437	0.262623	0.157816	0.0514531	0.00760451	0.00163504	0.000289585	5.50918e-05	4.83846e-06	1.07535e-06	1.83638e-07	5.58625e-08	6.85251e-09	1.13126e-09	6.9323e-11	7.02171e-12	1.87984e-13	8.05717e-15	1.41046e-16	4.03756e-18	3.65296e-20	7.19538e-22	4.54106e-24	7.57426e-26	3.57875e-28	3.0961e-30	1.12308e-32	1.29347e-34	3.07063e-37	1.73412e-39	4.04601e-42	2.77936e-44	4.39076e-47	1.87715e-49	2.57922e-52	1.28848e-54	1.51026e-57	4.06795e-60	4.52384e-63	2.14098e-65	1.64533e-68	3.43418e-71	3.05824e-74	8.4246e-77	5.35465e-80	1.34346e-82	1.13459e-85	4.96332e-88	2.64806e-90	
Eleocharis_uniglumis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_acicularis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.000134485	0.000938733	0.00541566	0.0212849	0.0574075	0.128636	0.225522	0.274921	0.194422	0.0746232	0.014831	0.00174544	0.000111829	5.5246e-06	1.79691e-07	6.52316e-09	1.24184e-10	4.58642e-12	5.26497e-14	1.37704e-15	1.10879e-17	1.9283e-19	1.01581e-21	1.40789e-23	5.03843e-26	4.76715e-28	1.49942e-30	1.1291e-32	2.44004e-35	1.80979e-37	3.28146e-40	2.37795e-42	4.45776e-45	1.71301e-47	2.72303e-50	2.32987e-52	2.23128e-55	7.40812e-58	1.0121e-60	5.74369e-63	4.22943e-66	1.22253e-68	9.49517e-72	4.96744e-74	2.94586e-77	5.58528e-80	3.56453e-83	1.67362e-85	6.91814e-89	1.07566e-91	5.52347e-95	1.76702e-97	6.06499e-101	1.03947e-103	4.32007e-107	1.60775e-109	6.01201e-112	
N15	5.88981e-07	1.32622e-05	0.000193816	0.00168967	0.0059091	0.0347688	0.181273	0.459816	0.276444	0.0379579	0.00188615	4.68526e-05	6.15651e-07	5.82968e-09	3.83889e-11	2.395e-13	9.76289e-16	5.06691e-18	1.31272e-20	4.62472e-23	8.35641e-26	2.01631e-28	2.4313e-31	4.63887e-34	3.89548e-37	5.4342e-40	3.90461e-43	4.49825e-46	2.42948e-49	2.74248e-52	1.25795e-55	1.26029e-58	5.60009e-62	3.96093e-65	1.45898e-68	1.36905e-71	3.7316e-75	2.1565e-78	6.16969e-82	4.04143e-85	8.44986e-89	4.0723e-92	7.68642e-96	4.22892e-99	6.97565e-103	2.38295e-106	3.60594e-110	1.75693e-113	2.05691e-117	5.78952e-121	7.27891e-125	2.54341e-128	2.48693e-132	7.34655e-136	9.42099e-140	5.32864e-143	3.75826e-146	
Eleocharis_mamillata_subsp_mamillata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_compressa_var_compressa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_flavescens_var_olivacea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.0254872	0.0788685	0.154412	0.209114	0.182802	0.15273	0.0803445	0.0588653	0.0256541	0.0182305	0.00622337	0.00520622	0.00122098	0.000644239	0.000124244	6.34404e-05	7.40417e-06	2.5201e-06	2.14303e-07	7.49321e-08	4.81487e-09	7.44965e-10	3.76046e-11	9.82411e-12	2.63494e-13	2.09926e-14	5.40434e-16	5.32401e-17	7.10689e-19	4.15562e-20	5.23141e-22	4.10386e-23	3.25306e-25	7.35928e-27	5.07704e-29	2.48851e-30	9.69212e-33	1.48422e-34	8.45832e-37	2.61735e-38	6.80265e-41	7.77952e-43	1.79154e-45	3.04654e-47	5.90956e-50	4.24969e-52	1.1682e-54	2.56823e-56	2.96306e-59	1.30718e-61	1.79265e-64	1.45095e-66	1.21663e-69	6.84722e-72	8.44264e-75	1.10502e-76	1.30952e-78	
N17	0.00759453	0.031054	0.0838855	0.152958	0.182171	0.188284	0.133993	0.10067	0.0534395	0.0346437	0.014771	0.0106557	0.00347093	0.0017993	0.000420679	0.00016346	1.98847e-05	4.90324e-06	3.28728e-07	5.53612e-08	2.32452e-09	1.79588e-10	4.80635e-12	3.92087e-13	5.72591e-15	1.85847e-16	2.15261e-18	6.75076e-20	4.26435e-22	9.11368e-24	4.50667e-26	1.15657e-27	4.19658e-30	4.49815e-32	1.38834e-34	3.00582e-36	5.51101e-39	4.47012e-41	1.17269e-43	1.50003e-45	1.94189e-48	1.35704e-50	1.6652e-53	1.56935e-55	1.63268e-58	7.07674e-61	8.61129e-64	9.12314e-66	5.86003e-69	1.84442e-71	1.40553e-74	7.16807e-77	3.53304e-80	1.15711e-82	7.11603e-86	4.92202e-88	2.88979e-90	
N18	0.0018599	0.0100944	0.0379096	0.0934408	0.147345	0.188339	0.169506	0.143516	0.0893543	0.0589797	0.0278437	0.0195072	0.00717123	0.00379796	0.000956948	0.000331378	3.97791e-05	8.19782e-06	4.47894e-07	5.54281e-08	1.60953e-09	9.62072e-11	1.40405e-12	8.77956e-14	6.14703e-16	1.72593e-17	1.0338e-19	2.45924e-21	7.38213e-24	1.12163e-25	2.58342e-28	3.99948e-30	6.51418e-33	4.09404e-35	5.36552e-38	5.7765e-40	4.33985e-43	1.68295e-45	1.66594e-48	9.93917e-51	4.69204e-54	1.43562e-56	6.31468e-60	2.94674e-62	1.11511e-65	1.54488e-68	6.68098e-72	3.75348e-74	7.01535e-78	7.317e-81	2.48385e-84	6.60792e-87	9.69524e-91	1.28004e-93	2.74876e-97	9.59378e-100	1.77957e-102	
N19	0.00112391	0.0063852	0.0263387	0.0716205	0.124877	0.173675	0.170961	0.156502	0.104223	0.0733381	0.0357795	0.0300711	0.0109586	0.00941673	0.00229115	0.00203717	0.000196454	0.000190081	8.01629e-06	6.52755e-06	1.74757e-07	5.88928e-08	8.23257e-10	3.33252e-10	2.28503e-12	3.64905e-13	2.95431e-15	4.56686e-16	1.46908e-18	1.29061e-19	3.89542e-22	6.21711e-23	1.4526e-25	2.92687e-27	6.9813e-30	1.17982e-30	9.15562e-34	1.27144e-35	4.96952e-38	3.56769e-39	1.90448e-42	2.90499e-44	2.8266e-47	2.85687e-48	1.6924e-51	1.04984e-53	1.64958e-56	1.93001e-57	6.22014e-61	3.25513e-63	3.58058e-66	2.02746e-67	5.07336e-71	4.4317e-73	2.51231e-76	1.54965e-77	7.83532e-80	
N20	2.54499e-06	1.82874e-05	0.000108538	0.000492908	0.00147788	0.0038037	0.00934711	0.022269	0.0361348	0.0332355	0.0231934	0.0236581	0.0243215	0.0287089	0.0427371	0.0891237	0.143878	0.213972	0.164528	0.0990294	0.0288874	0.00799789	0.00199101	0.000823038	0.000200525	5.14404e-05	6.91214e-06	8.89456e-07	5.87393e-08	5.38971e-09	5.15792e-10	1.44452e-10	2.93817e-11	7.45955e-12	1.11143e-12	2.40479e-13	2.39908e-14	3.22927e-15	2.43983e-16	2.33847e-17	1.08012e-18	6.96827e-20	2.10035e-21	9.37449e-23	2.02692e-24	5.67851e-26	8.72603e-28	2.24006e-29	2.40564e-31	3.97956e-33	3.72197e-35	5.30396e-37	3.71335e-39	4.73233e-41	4.38268e-43	9.53255e-45	3.38551e-46	
N21	1.68691e-16	3.87965e-14	3.1865e-12	1.90084e-10	7.2254e-09	1.5415e-08	3.34802e-08	1.32947e-06	5.34406e-05	9.34175e-05	7.90178e-06	7.28545e-05	0.000227325	7.65084e-06	5.40666e-06	0.000216749	0.0069375	0.122973	0.68195	0.181965	0.00535799	0.000116101	1.31655e-05	1.62225e-06	1.04321e-07	3.22345e-09	2.35909e-11	8.18885e-14	1.63945e-16	2.9499e-19	2.51044e-21	1.87741e-22	1.17689e-23	7.11646e-25	3.0421e-26	1.23074e-27	2.90446e-29	5.12613e-31	4.25855e-33	1.42346e-35	2.21792e-38	2.48369e-41	1.63314e-44	9.28759e-48	3.45273e-51	1.25301e-54	3.05321e-58	9.27373e-62	1.73984e-65	4.40514e-69	7.5218e-73	1.62047e-76	2.40065e-80	5.56668e-84	1.29411e-87	4.59875e-91	1.78216e-94	
Schoenoplectus_pungens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	7.66844e-21	6.82067e-18	1.82127e-15	3.58133e-13	2.88663e-11	5.11331e-11	3.94333e-10	2.87133e-08	2.4738e-06	6.35942e-06	3.87895e-07	2.30259e-06	1.01469e-05	6.45387e-07	2.77094e-07	1.9108e-05	0.00202395	0.0856247	0.716691	0.190833	0.00475894	2.63989e-05	2.59343e-07	3.12604e-09	1.76918e-11	4.2484e-14	3.0597e-17	1.04062e-20	2.44259e-24	9.19813e-28	1.36954e-31	1.21908e-34	1.79323e-37	3.29899e-40	4.33258e-43	4.58309e-46	2.95669e-49	1.29667e-52	2.84212e-56	2.85559e-60	1.49121e-64	5.06727e-69	1.14979e-73	2.07087e-78	2.75717e-83	2.80782e-87	6.24483e-92	5.36569e-95	9.60827e-100	5.85499e-103	1.03795e-107	3.3426e-111	6.25035e-116	1.67004e-119	1.06391e-123	1.64357e-127	1.03718e-130	
Schoenoplectus_acutus_var_acutus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	3.17762e-23	3.54931e-20	1.41799e-17	2.99553e-15	2.47589e-13	1.74721e-12	6.22212e-11	2.37885e-09	2.27363e-07	5.64015e-07	1.09173e-07	2.55903e-07	1.35513e-06	2.64685e-07	2.73759e-07	3.74402e-06	0.000500143	0.0416917	0.646546	0.293551	0.0176136	9.06201e-05	1.46573e-07	2.24497e-10	1.90122e-12	1.12164e-14	2.01948e-16	5.32464e-19	8.6101e-22	8.73175e-25	1.61085e-28	9.72939e-32	2.64075e-35	1.41852e-37	3.46549e-41	2.34638e-43	2.60806e-47	9.97002e-50	4.74747e-54	4.46733e-57	1.44381e-61	5.55027e-65	1.34126e-69	3.30634e-73	1.43726e-77	1.27182e-81	3.70217e-86	1.06564e-89	2.71158e-94	2.16698e-97	4.66909e-101	5.63491e-105	4.2621e-109	8.12113e-112	1.25292e-116	8.20331e-120	6.8094e-123	
Schoenoplectus_lacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectus_heterochaetus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Actinoscirpus_grossus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	6.72132e-05	0.000558828	0.00350659	0.0144136	0.0396502	0.0790227	0.112172	0.140043	0.147505	0.142964	0.107585	0.0915086	0.0516617	0.0383234	0.017346	0.00989614	0.00260448	0.00100123	0.000136884	2.99337e-05	2.31271e-06	2.58185e-07	1.02873e-08	8.80569e-10	1.79438e-11	7.29462e-13	1.10599e-14	3.32624e-16	2.63253e-18	5.0464e-20	2.77009e-22	4.61557e-24	1.7891e-26	1.42806e-28	4.15478e-31	4.54229e-33	8.21375e-36	3.96201e-38	7.36118e-41	4.45402e-43	5.05335e-46	1.84513e-48	1.78802e-51	7.66088e-54	6.33234e-57	1.29039e-59	1.04385e-62	4.45764e-65	2.18321e-68	3.28723e-71	1.94494e-74	4.40259e-77	1.6773e-80	2.8011e-83	1.36918e-86	4.24263e-89	1.30552e-91	
N25	7.93576e-06	7.87221e-05	0.00063189	0.00329785	0.0125241	0.0330555	0.056048	0.0825105	0.117158	0.151278	0.153298	0.144468	0.10042	0.073554	0.0394653	0.0218077	0.00694861	0.00277821	0.00050636	0.000142986	1.67912e-05	3.11519e-06	1.98581e-07	2.93894e-08	1.01368e-09	8.15445e-11	2.06111e-12	1.10486e-13	1.52278e-15	5.84268e-17	5.39604e-19	1.59779e-20	1.07092e-22	1.73629e-24	8.37844e-27	1.57528e-28	4.77043e-31	4.40641e-33	1.36338e-35	1.42674e-37	2.60675e-40	1.80636e-42	2.88508e-45	2.51589e-47	3.54402e-50	1.26106e-52	1.68315e-55	1.47877e-57	1.13919e-60	3.21777e-63	3.61447e-66	1.69793e-68	1.0276e-71	3.0958e-74	2.36399e-77	1.45793e-79	9.05635e-82	
