NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
N9	0.000132934	0.00233119	0.0217392	0.0999486	0.256252	0.267466	0.23742	0.0754024	0.0285508	0.00984214	0.000699844	0.000169064	3.6827e-05	8.78586e-06	4.3279e-07	3.72307e-08	2.32151e-09	5.23499e-10	4.96214e-11	8.99207e-12	3.33913e-13	7.8165e-15	5.46452e-17	2.89549e-18	2.10171e-19	5.94971e-20	6.24697e-21	8.93735e-22	1.91393e-23	7.70764e-25	5.27591e-27	1.03274e-28	7.86391e-31	3.94607e-32	8.62613e-34	7.35128e-35	6.05641e-37	1.16471e-38	8.00544e-41	1.29928e-42	3.06515e-45	2.13991e-47	2.35529e-50	9.38594e-53	7.2103e-56	9.53046e-59	5.12727e-62	1.43185e-64	3.29455e-68	2.19665e-71	5.638e-75	4.54703e-78	6.5319e-82	5.11006e-85	7.61439e-89	7.61432e-92	7.32347e-95	
N10	2.87104e-05	0.000512567	0.00552515	0.0302951	0.0855606	0.133388	0.142933	0.100777	0.0571096	0.0963627	0.0139619	0.0555617	0.0201343	0.118482	0.0127022	0.0253562	0.00279116	0.0146416	0.00376696	0.051518	0.00972328	0.00218662	6.27195e-05	0.000395295	6.03194e-05	0.000408472	0.000730603	0.0129694	0.000826678	0.00103442	3.88145e-05	0.000124225	3.54264e-06	4.67997e-06	9.37623e-07	2.05309e-05	6.57055e-07	3.21974e-07	3.71699e-08	1.45638e-07	1.25675e-09	6.18755e-10	2.25959e-12	6.73665e-13	2.70477e-15	5.92374e-17	5.08032e-19	2.52129e-19	1.19462e-22	1.03564e-24	1.07325e-27	5.43887e-29	1.72162e-32	1.22307e-33	8.45023e-37	1.038e-37	3.75251e-40	
Bulbostylis_juncoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_densa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bulbostylis_hispidula	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.00639782	0.0229928	0.0618626	0.119299	0.164116	0.195321	0.169452	0.131933	0.0744485	0.0357808	0.0124801	0.00457627	0.000989275	0.000279476	5.76099e-05	1.26468e-05	1.57838e-06	2.57512e-07	1.99813e-08	2.5093e-09	2.18243e-10	2.53905e-11	1.7294e-12	1.88343e-13	7.53219e-15	4.52041e-16	1.73428e-17	1.22297e-18	6.64769e-20	8.40459e-21	4.73553e-22	5.04145e-23	2.46401e-24	1.60874e-25	5.63309e-27	4.17153e-28	9.23392e-30	3.55325e-31	7.45981e-33	2.3974e-34	3.0877e-36	7.8696e-38	7.30693e-40	1.44128e-41	1.22903e-43	1.47188e-45	9.60062e-48	1.56297e-49	6.86062e-52	5.86787e-54	2.73479e-56	2.21495e-58	7.28998e-61	6.04527e-63	2.31858e-65	3.04512e-67	7.16465e-69	
Eleocharis_dulcis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.000356239	0.0024441	0.0124274	0.0416603	0.0944322	0.167913	0.222309	0.224978	0.151989	0.0636408	0.0152361	0.00238816	0.00021042	1.4024e-05	6.51926e-07	2.39575e-08	6.08396e-10	1.39336e-11	1.99106e-13	2.74638e-15	2.87299e-17	3.03828e-19	2.54848e-21	2.62031e-23	1.68727e-25	1.23275e-27	6.48507e-30	3.45503e-32	1.23317e-34	6.07665e-37	1.68489e-39	6.29349e-42	1.54938e-44	4.10675e-47	7.39246e-50	1.70824e-52	2.19613e-55	3.44886e-58	3.70884e-61	4.72642e-64	3.72686e-67	4.64688e-70	2.96089e-73	3.33197e-76	2.19828e-79	1.96174e-82	1.06034e-85	1.10704e-88	4.82955e-92	3.43239e-95	1.62892e-98	9.74502e-102	3.51599e-105	2.38114e-108	1.03766e-111	1.20488e-114	2.02537e-117	
N13	1.18212e-05	0.000118771	0.000954698	0.00510296	0.0185883	0.0478038	0.0958439	0.165015	0.220256	0.243306	0.143161	0.0487188	0.00838723	0.00220835	0.000445006	7.24342e-05	5.03666e-06	7.21891e-07	9.8696e-08	2.77278e-08	3.51777e-09	5.39021e-10	3.29454e-11	3.26028e-12	8.08686e-14	3.08926e-15	5.45471e-17	1.20923e-18	9.96893e-21	1.80161e-22	9.61898e-25	1.25781e-26	5.62762e-29	3.89822e-31	1.24462e-33	1.26937e-35	2.54918e-38	1.20797e-40	2.65707e-43	1.43305e-45	2.04931e-48	8.233e-51	9.60981e-54	3.95173e-56	4.71203e-59	1.01393e-61	1.02383e-64	4.33072e-67	2.92528e-70	5.2341e-73	4.5579e-76	9.56305e-79	5.69599e-82	1.413e-84	9.10569e-88	3.0372e-90	1.45404e-92	
Eleocharis_uniglumis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_acicularis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.000105372	0.000824495	0.00525156	0.0219625	0.0618087	0.137947	0.231662	0.270913	0.186858	0.0683684	0.0127935	0.00141821	8.33581e-05	3.74646e-06	1.20213e-07	3.57259e-09	6.2722e-11	1.91767e-12	1.87539e-14	3.90952e-16	2.89195e-18	4.05061e-20	1.89307e-22	2.3315e-24	7.18299e-27	5.94704e-29	1.86682e-31	1.10906e-33	2.20801e-36	1.58811e-38	2.47448e-41	1.3944e-43	2.6968e-46	8.12852e-49	1.12923e-51	8.03856e-54	6.54181e-57	1.79271e-59	2.36962e-62	9.39272e-65	6.21068e-68	1.68248e-70	1.05948e-73	4.43616e-76	2.63682e-79	3.92264e-82	2.20194e-85	9.17212e-88	3.28209e-91	4.39338e-94	2.22282e-97	5.35841e-100	1.67697e-103	3.08726e-106	1.01891e-109	2.93991e-112	1.03381e-114	
N15	4.01585e-07	1.03709e-05	0.000173872	0.00166623	0.00694278	0.0378061	0.178023	0.465085	0.274908	0.0338634	0.00148673	3.30405e-05	3.85448e-07	3.26935e-09	2.04451e-11	1.07382e-13	3.8621e-16	1.68731e-18	3.65934e-21	1.05274e-23	1.69545e-26	3.37239e-29	3.58763e-32	6.11407e-35	4.48406e-38	5.46549e-41	3.85662e-44	3.65001e-47	1.82375e-50	1.89849e-53	7.60019e-57	6.16031e-60	2.58741e-63	1.4628e-66	4.68265e-70	3.76068e-73	8.60592e-77	4.1029e-80	1.07386e-83	5.47021e-87	1.00787e-90	4.38646e-94	6.92171e-98	3.1653e-101	5.07327e-105	1.40164e-108	1.89274e-112	8.27907e-116	8.49304e-120	2.05452e-123	2.51971e-127	6.84441e-131	6.24002e-135	1.82388e-138	1.89057e-142	8.56897e-146	5.49863e-149	
Eleocharis_mamillata_subsp_mamillata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_compressa_var_compressa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Eleocharis_flavescens_var_olivacea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.0224068	0.0746541	0.155329	0.211552	0.186355	0.15673	0.0813947	0.0577256	0.0263065	0.0164922	0.00540649	0.00420175	0.00089871	0.000426039	8.34556e-05	3.38132e-05	3.5811e-06	1.133e-06	7.63729e-08	1.98881e-08	1.21706e-09	1.54896e-10	7.37648e-12	1.77286e-12	4.29739e-14	3.1241e-15	8.94861e-17	6.53958e-18	8.31332e-20	4.95277e-21	5.23998e-23	3.19286e-24	2.48431e-26	4.72029e-28	3.13342e-30	1.50998e-31	5.13263e-34	6.44346e-36	3.43217e-38	7.57783e-40	1.78187e-42	2.05476e-44	3.93345e-47	5.36837e-49	1.14401e-51	6.08397e-54	1.44277e-56	2.78125e-58	2.7202e-61	1.02684e-63	1.38432e-66	8.45603e-69	6.71284e-72	4.29387e-74	3.8471e-77	3.62857e-79	3.99619e-81	
N17	0.00632514	0.0282147	0.0821193	0.153264	0.185742	0.192631	0.134974	0.0999662	0.0560051	0.0338744	0.0138061	0.00904373	0.0025615	0.00113304	0.000251966	7.77146e-05	8.72087e-06	1.94345e-06	1.10782e-07	1.45888e-08	5.79169e-10	3.57922e-11	8.45909e-13	6.1523e-14	7.56165e-16	2.15177e-17	2.50535e-19	5.98897e-21	3.40069e-23	6.99248e-25	2.91637e-27	5.8385e-29	2.07401e-31	1.79363e-33	5.08321e-36	9.84981e-38	1.55966e-40	1.01007e-42	2.553e-45	2.18357e-47	2.60193e-50	1.71651e-52	1.71321e-55	1.24672e-57	1.38062e-60	4.33036e-63	4.56822e-66	4.3275e-68	2.31443e-71	6.18236e-74	4.60415e-77	1.80829e-79	8.03814e-83	2.86642e-85	1.34844e-88	7.19538e-91	3.97187e-93	
N18	0.0014457	0.0086868	0.0357519	0.0916497	0.149292	0.192427	0.16975	0.14222	0.0937544	0.060299	0.0279571	0.0178998	0.00561698	0.00249901	0.00057196	0.000158837	1.67216e-05	3.12524e-06	1.41604e-07	1.40622e-08	3.87423e-10	1.78068e-11	2.3295e-13	1.22134e-14	7.31148e-17	1.69625e-18	1.06166e-20	1.7959e-22	4.90005e-25	6.9954e-27	1.3586e-29	1.68223e-31	2.67092e-34	1.32735e-36	1.55404e-39	1.55678e-41	9.63764e-45	3.08893e-47	2.99993e-50	1.25242e-52	5.29851e-56	1.58821e-58	5.50922e-62	1.94971e-64	8.05029e-68	7.9932e-71	2.90351e-74	1.35763e-76	2.1132e-80	1.82499e-83	6.19731e-87	1.04712e-89	1.36147e-93	1.96242e-96	2.85887e-100	6.82501e-103	1.1223e-105	
N19	0.000856296	0.00540387	0.0245287	0.0696832	0.12583	0.177102	0.17089	0.154362	0.109419	0.0761103	0.0374449	0.0292508	0.00925107	0.00682971	0.00166456	0.00115797	0.000110659	9.72181e-05	3.70217e-06	2.45645e-06	7.18121e-08	1.79701e-08	2.43143e-10	8.62618e-11	5.3287e-13	7.76181e-14	7.94388e-16	8.33251e-17	2.52841e-19	2.44244e-20	6.26172e-23	7.88758e-24	2.28363e-26	3.24792e-28	7.15826e-31	1.08724e-31	7.10829e-35	8.54283e-37	3.79456e-39	1.55413e-40	7.34482e-44	1.21613e-45	7.8828e-49	5.6369e-50	3.66218e-53	1.53342e-55	1.85993e-58	1.86073e-59	5.07701e-63	2.2989e-65	2.66466e-68	1.00518e-69	2.21521e-73	2.72308e-75	9.41497e-79	4.38579e-80	2.18258e-82	
N20	1.67841e-06	1.34592e-05	8.91867e-05	0.000427665	0.00143526	0.00397263	0.00888107	0.0198216	0.0332104	0.0366835	0.0366679	0.0443808	0.0403225	0.0371657	0.0474705	0.0889597	0.137644	0.196505	0.145268	0.0837888	0.0256472	0.00776546	0.00242198	0.0011087	0.00027101	6.645e-05	8.98867e-06	1.02577e-06	6.20856e-08	4.64204e-09	2.86609e-10	6.05005e-11	1.24283e-11	2.97235e-12	4.48305e-13	9.78927e-14	9.62773e-15	1.24556e-15	9.75233e-17	8.54539e-18	3.89933e-19	2.45552e-20	6.88207e-22	2.76065e-23	5.96246e-25	1.45166e-26	2.06895e-28	4.88358e-30	4.74009e-32	6.91508e-34	6.16835e-36	7.31945e-38	4.6969e-40	5.54134e-42	4.27637e-44	8.09235e-46	2.6617e-47	
N21	8.74773e-17	2.27277e-14	2.5944e-12	1.12503e-10	4.45952e-09	2.72961e-08	4.05007e-08	1.10472e-06	3.67492e-05	6.69552e-05	1.52337e-05	0.000242113	0.000892096	2.59516e-05	9.20392e-06	0.000324624	0.0086437	0.121053	0.694013	0.169997	0.00452256	0.000133841	2.04492e-05	2.71912e-06	1.87097e-07	5.97034e-09	4.1381e-11	1.24197e-13	2.15829e-16	3.05473e-19	1.25584e-21	7.46464e-23	4.31549e-24	2.24735e-25	8.72119e-27	3.25779e-28	7.00448e-30	1.11714e-31	8.55427e-34	2.3224e-36	2.95789e-39	2.67296e-42	1.38791e-45	6.13562e-49	1.86097e-52	5.15622e-56	1.00574e-59	2.46652e-63	3.66911e-67	7.17417e-71	9.76572e-75	1.52355e-78	1.65388e-82	2.64897e-86	3.85815e-90	9.12438e-94	2.468e-97	
Schoenoplectus_pungens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	3.3009e-21	3.36847e-18	1.24823e-15	1.75153e-13	1.80582e-11	1.08858e-10	5.22185e-10	1.93302e-08	1.44222e-06	4.25688e-06	8.32361e-07	1.37637e-05	7.37673e-05	3.3762e-06	5.9965e-07	2.3353e-05	0.00214367	0.0820644	0.732998	0.178693	0.00395552	2.41007e-05	3.44941e-07	4.32035e-09	2.40856e-11	5.49229e-14	3.431e-17	9.4573e-21	1.65515e-24	4.12745e-28	4.48825e-32	2.67302e-35	2.90114e-38	4.33133e-41	4.81946e-44	4.40379e-47	2.41967e-50	8.9883e-54	1.67425e-57	1.30219e-61	5.19773e-66	1.33495e-70	2.26304e-75	3.06291e-80	3.32583e-85	4.04638e-89	7.39617e-94	5.48503e-97	7.44781e-102	3.81137e-105	4.68198e-110	1.24953e-113	1.46015e-118	2.84345e-122	1.19726e-126	9.50917e-131	3.64127e-134	
Schoenoplectus_acutus_var_acutus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	1.32636e-23	1.69792e-20	9.05525e-18	1.64864e-15	1.83987e-13	3.52543e-12	7.10507e-11	1.58503e-09	1.3229e-07	3.53495e-07	2.68209e-07	2.0778e-06	1.6026e-05	2.19324e-06	6.01397e-07	4.83206e-06	0.000447063	0.0384983	0.664028	0.281442	0.0154906	6.71299e-05	9.92583e-08	2.41006e-10	2.2246e-12	1.11964e-14	1.65354e-16	3.81781e-19	5.39173e-22	4.49685e-25	6.7863e-29	3.19375e-32	6.5497e-36	2.39288e-38	4.50986e-42	2.75844e-44	2.55532e-48	9.15393e-51	3.61017e-55	2.9819e-58	8.35244e-63	2.89674e-66	7.99541e-71	1.69358e-74	1.53169e-78	6.35212e-83	2.84711e-87	6.77849e-91	1.51569e-95	9.65507e-99	1.84374e-102	1.89518e-106	1.14214e-110	2.04382e-113	2.59862e-118	1.44211e-121	7.99767e-125	
Schoenoplectus_lacustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Schoenoplectus_heterochaetus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Actinoscirpus_grossus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	4.5615e-05	0.000426883	0.00299259	0.0130858	0.0376196	0.0786475	0.113197	0.13897	0.147509	0.14262	0.112501	0.0989156	0.0539816	0.0354178	0.0148817	0.00691017	0.00162541	0.000571219	6.77003e-05	1.26866e-05	9.36434e-07	8.79261e-08	3.21732e-09	2.46653e-10	4.40332e-12	1.53747e-13	2.2985e-15	5.2536e-17	3.71587e-19	6.6516e-21	3.0738e-23	4.12096e-25	1.53276e-27	9.84092e-30	2.57316e-32	2.5969e-34	3.96629e-37	1.60525e-39	2.86333e-42	1.32694e-44	1.35962e-47	4.68905e-50	3.78803e-53	1.30932e-55	1.09129e-58	1.72731e-61	1.21593e-64	4.49597e-67	1.87393e-70	2.36912e-73	1.32535e-76	2.21819e-79	7.6478e-83	1.29419e-85	4.69942e-89	1.09589e-91	3.08726e-94	
N25	5.16378e-06	5.76483e-05	0.000516137	0.00290518	0.0112384	0.0310484	0.0568118	0.0852493	0.116557	0.143695	0.151137	0.152513	0.107771	0.0745427	0.0391646	0.0189416	0.00545261	0.00199415	0.000308883	7.82169e-05	9.44393e-06	1.58262e-06	1.01617e-07	1.43825e-08	4.65163e-10	3.39643e-11	8.64234e-13	3.74867e-14	4.72374e-16	1.69014e-17	1.33907e-19	3.2979e-21	2.15536e-23	2.79678e-25	1.21967e-27	2.2203e-29	5.70431e-32	4.52644e-34	1.46411e-36	1.17786e-38	2.00928e-41	1.38323e-43	1.86623e-46	1.31404e-48	1.9534e-51	5.44371e-54	6.41368e-57	4.87928e-59	3.24351e-62	7.79641e-65	8.28707e-68	2.92189e-70	1.57567e-73	4.72606e-76	2.69678e-79	1.26826e-81	6.96205e-84	
